state,district,latitude,longitude,N,P,K,ph,temperature,humidity,rainfall,data_source,crop
Tamil Nadu,Thanjavur,10.7133,79.1558,45.32,33.57,28.34,5.94,24.56,65.25,848.7,ICAR_State_Portal,groundnut
Karnataka,Dakshina Kannada,12.8973,75.1708,26.66,44.72,19.37,6.65,25.09,77.83,1351.72,ICAR_State_Portal,mungbean
Karnataka,Shimoga,13.8659,75.7533,23.21,41.93,11.17,5.43,27.96,79.82,996.53,FAO_Consolidated,mungbean
Maharashtra,Nashik,20.0712,73.9725,114.84,27.4,42.34,5.03,19.73,85.19,1253.46,FAO_Consolidated,tea
Himachal Pradesh,Shimla,31.1028,77.2033,38.69,68.13,81.66,5.49,15.94,40.44,598.98,SoilGrids_Augmented,chickpea
Himachal Pradesh,Shimla,31.1567,77.2178,33.28,70.83,79.78,7.41,21.4,27.75,755.01,ICAR_State_Portal,chickpea
Assam,Jorhat,26.705,94.1144,136.78,27.37,36.71,4.37,15.21,81.5,1911.63,Kaggle_Curated,tea
Himachal Pradesh,Shimla,31.0397,77.1423,74.93,61.78,44.44,6.52,19.68,72.01,1468.04,SoilGrids_Augmented,jute
Maharashtra,Nashik,20.0152,73.9665,21.71,58.17,110.22,6.88,27.93,19.29,663.74,FAO_Consolidated,chickpea
Karnataka,Shimoga,13.8479,75.4807,22.78,17.25,43.68,7.14,23.35,88.58,1323.14,FAO_Consolidated,pomegranate
Karnataka,Dakshina Kannada,12.9732,75.2748,72.02,36.17,45.45,7.23,22.33,90.15,2287.81,ICAR_State_Portal,jute
Tamil Nadu,Thanjavur,10.7207,79.1133,104.59,56.73,46.5,7.24,24.72,77.37,1309.09,ICAR_State_Portal,jute
Assam,Jorhat,26.7955,94.2729,99.27,48.33,34.63,6.66,23.59,94.34,1635.48,FAO_Consolidated,jute
Maharashtra,Nashik,19.9944,73.7365,121.25,27.96,20.96,3.87,22.88,80.75,1564.72,FAO_Consolidated,tea
Karnataka,Dakshina Kannada,12.9225,74.9788,46.13,32.23,40.05,5.77,31.13,87.14,2168.88,SoilGrids_Augmented,rice
Karnataka,Dakshina Kannada,13.0963,75.1145,96.84,15.02,44.55,5.42,25.58,87.35,2002.34,SoilGrids_Augmented,tea
Karnataka,Shimoga,14.1112,75.6068,117.27,26.9,34.68,4.42,19.87,83.82,2387.54,Kaggle_Curated,tea
Karnataka,Dakshina Kannada,12.8753,75.284,79.13,42.16,41.08,6.69,24.09,84.5,2063.05,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,13.0928,75.2499,17.94,117.95,200.64,6.06,17.37,80.47,1672.56,Kaggle_Curated,grapes
Himachal Pradesh,Shimla,31.1416,77.2067,67.33,38.87,31.88,6.54,20.28,73.93,1814.04,SoilGrids_Augmented,rice
Maharashtra,Nashik,20.0736,73.8059,87.1,29.99,42.68,4.41,18.22,79.2,1691.07,SoilGrids_Augmented,tea
Himachal Pradesh,Shimla,31.0218,77.2231,113.07,27.96,40.49,4.53,18.09,80.14,1520.88,FAO_Consolidated,tea
Karnataka,Dakshina Kannada,12.848,75.0405,23.71,8.84,34.85,6.18,25.61,94.89,1699.18,ICAR_State_Portal,pomegranate
Karnataka,Dakshina Kannada,12.876,74.8141,74.4,47.77,46.77,6.06,25.06,78.04,1977.4,ICAR_State_Portal,jute
Himachal Pradesh,Shimla,31.0205,77.2154,85.86,38.4,35.33,7.18,26.0,80.91,1483.27,FAO_Consolidated,jute
Karnataka,Shimoga,14.1292,75.6738,70.42,54.14,40.92,7.1,26.75,73.89,1606.37,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,12.9918,74.8814,138.47,18.96,30.9,5.99,30.53,78.61,2126.48,FAO_Consolidated,tea
Maharashtra,Nashik,19.9375,73.8721,113.31,21.65,42.78,4.46,23.92,79.17,1970.98,FAO_Consolidated,tea
Karnataka,Shimoga,14.1462,75.4176,103.61,20.63,46.46,5.59,18.23,78.57,1707.05,ICAR_State_Portal,tea
Karnataka,Dharwad,15.4289,75.2485,120.13,25.28,39.18,4.65,19.9,81.62,1348.73,FAO_Consolidated,tea
Punjab,Ludhiana,30.9333,75.7234,81.23,38.98,41.37,7.2,26.44,80.06,1209.91,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,12.9397,75.2489,18.42,23.79,47.38,5.58,21.48,93.61,1780.17,Kaggle_Curated,pomegranate
Karnataka,Dakshina Kannada,13.0438,74.8799,82.55,38.72,40.86,7.27,25.01,79.81,2368.51,ICAR_State_Portal,jute
Karnataka,Shimoga,13.8987,75.5622,29.74,66.68,16.23,5.42,23.46,22.25,1258.94,SoilGrids_Augmented,kidneybeans
Maharashtra,Nashik,19.8475,73.7456,92.56,54.17,31.92,5.75,29.82,93.86,1549.95,SoilGrids_Augmented,rice
Maharashtra,Nashik,19.8714,73.7082,70.27,56.87,44.77,7.1,27.48,79.68,1262.42,ICAR_State_Portal,rice
Maharashtra,Nashik,20.0834,73.7384,13.49,58.77,15.07,7.31,22.13,87.85,770.27,ICAR_State_Portal,mungbean
Tamil Nadu,Thanjavur,10.7943,79.0738,80.75,32.4,37.78,6.27,25.02,76.86,1416.31,FAO_Consolidated,jute
Karnataka,Shimoga,14.0167,75.5153,131.6,20.37,33.34,5.77,21.61,82.38,2209.96,FAO_Consolidated,tea
Karnataka,Shimoga,14.0318,75.4442,83.27,51.85,33.35,6.65,27.09,80.39,1451.09,FAO_Consolidated,jute
Karnataka,Shimoga,13.8975,75.6246,62.73,58.94,39.55,6.51,26.57,83.16,2169.44,Kaggle_Curated,jute
Karnataka,Dakshina Kannada,12.8483,74.9332,107.5,25.85,34.36,4.42,21.72,84.71,2020.29,ICAR_State_Portal,tea
Karnataka,Dakshina Kannada,12.8382,75.1859,89.22,44.28,53.23,6.22,25.4,78.05,2215.53,FAO_Consolidated,jute
Karnataka,Dharwad,15.513,75.129,126.9,19.2,40.75,5.02,20.09,74.62,1626.06,ICAR_State_Portal,tea
Assam,Jorhat,26.6784,94.1468,9.25,155.5,212.8,6.15,17.35,91.18,1545.96,FAO_Consolidated,apple
Tamil Nadu,Thanjavur,10.7047,79.0165,64.07,42.36,42.24,6.58,26.27,82.96,1735.68,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,12.9357,75.1687,100.91,36.78,43.78,7.09,24.75,85.21,2226.47,SoilGrids_Augmented,jute
Maharashtra,Nashik,20.0227,73.8361,85.3,22.19,42.99,5.98,23.12,85.91,1897.95,FAO_Consolidated,tea
Karnataka,Shimoga,14.1876,75.6708,111.16,31.39,32.74,5.05,21.28,85.5,2550.61,FAO_Consolidated,tea
Maharashtra,Nashik,19.9705,73.7725,89.05,26.47,36.83,4.96,18.86,81.7,2100.93,Kaggle_Curated,tea
Karnataka,Dakshina Kannada,13.0146,74.9913,106.49,32.05,38.07,4.72,21.2,70.26,3279.62,Kaggle_Curated,tea
Assam,Jorhat,26.8829,94.1338,31.42,14.63,25.5,5.59,28.29,98.59,2152.07,ICAR_State_Portal,coconut
Punjab,Ludhiana,30.8356,75.7448,66.94,47.44,39.84,7.04,24.12,81.49,954.69,ICAR_State_Portal,jute
Punjab,Ludhiana,30.9983,75.9282,108.73,22.48,24.02,4.86,21.95,75.7,1004.14,FAO_Consolidated,tea
Assam,Jorhat,26.6805,94.254,105.19,34.14,28.97,5.52,14.86,79.5,2411.34,SoilGrids_Augmented,tea
Karnataka,Dakshina Kannada,12.9132,74.9783,111.54,16.94,46.52,5.41,17.84,74.03,2743.67,ICAR_State_Portal,tea
Karnataka,Dharwad,15.4652,75.2713,46.43,52.83,93.16,6.66,22.31,39.25,650.04,FAO_Consolidated,chickpea
Karnataka,Dakshina Kannada,12.8805,75.1878,103.79,25.24,37.74,5.27,26.61,84.05,2831.92,FAO_Consolidated,tea
Assam,Jorhat,26.698,94.2528,108.16,19.08,31.87,5.37,27.06,76.57,2323.45,ICAR_State_Portal,tea
Tamil Nadu,Thanjavur,10.8693,79.1784,59.6,48.21,46.31,6.9,25.64,85.28,1369.29,ICAR_State_Portal,jute
Himachal Pradesh,Shimla,31.1709,77.2928,90.9,26.78,48.89,5.47,19.03,77.5,1426.05,FAO_Consolidated,rice
Karnataka,Dakshina Kannada,12.84,75.1656,2.81,49.04,22.23,6.76,27.93,87.33,1429.37,FAO_Consolidated,mungbean
Karnataka,Shimoga,14.1212,75.5272,74.95,48.72,38.31,7.1,27.14,76.27,1590.64,FAO_Consolidated,jute
Himachal Pradesh,Shimla,31.0512,77.1133,116.71,39.58,19.36,5.45,20.18,79.18,2230.85,FAO_Consolidated,tea
Karnataka,Dharwad,15.3535,75.2307,18.53,28.16,38.44,6.32,26.48,87.18,879.75,FAO_Consolidated,pomegranate
Karnataka,Dakshina Kannada,12.9855,75.0081,13.7,150.1,210.24,5.0,13.52,93.53,1807.89,SoilGrids_Augmented,apple
Himachal Pradesh,Shimla,31.0808,77.2477,90.44,16.93,43.1,6.43,19.37,96.0,854.28,ICAR_State_Portal,watermelon
Karnataka,Dharwad,15.3326,75.2418,32.49,54.11,29.89,6.06,27.06,56.53,546.82,ICAR_State_Portal,groundnut
Assam,Jorhat,26.6342,94.2745,112.33,31.38,33.74,4.36,29.31,75.12,2476.92,FAO_Consolidated,tea
Punjab,Ludhiana,30.8728,75.8607,65.65,62.86,25.82,6.38,24.71,71.4,1351.35,Kaggle_Curated,jute
Maharashtra,Nashik,19.8307,73.8326,76.03,34.5,41.34,6.56,28.01,82.46,1535.09,Kaggle_Curated,jute
Karnataka,Dakshina Kannada,12.8443,75.0594,116.73,16.49,32.62,5.39,25.36,85.63,2392.54,ICAR_State_Portal,tea
Himachal Pradesh,Shimla,31.059,77.272,116.78,17.57,32.64,6.05,20.75,88.77,1583.64,FAO_Consolidated,coffee
Punjab,Ludhiana,30.9391,75.7933,60.33,61.38,48.63,6.53,26.58,74.08,1274.98,FAO_Consolidated,rice
Karnataka,Shimoga,13.9157,75.6503,81.98,58.09,37.71,5.62,26.22,79.92,2063.51,Kaggle_Curated,rice
Karnataka,Dakshina Kannada,12.8901,75.1972,23.48,12.29,50.16,7.27,27.65,86.87,1856.57,SoilGrids_Augmented,pomegranate
Karnataka,Dharwad,15.3895,75.2693,73.15,20.45,50.32,5.98,28.34,75.66,1077.77,ICAR_State_Portal,rice
Himachal Pradesh,Shimla,31.0757,77.1517,114.75,27.01,28.91,5.05,17.26,83.81,1564.15,FAO_Consolidated,tea
Himachal Pradesh,Shimla,31.1084,77.1475,59.05,35.28,36.63,7.38,26.35,82.21,1599.24,ICAR_State_Portal,jute
Karnataka,Dakshina Kannada,13.0854,75.2402,117.78,20.18,25.43,4.81,21.06,83.82,2289.03,ICAR_State_Portal,tea
Karnataka,Dakshina Kannada,12.911,74.816,81.83,47.29,36.32,6.09,29.65,76.43,2078.56,FAO_Consolidated,jute
Himachal Pradesh,Shimla,31.0503,77.1835,87.54,56.61,38.92,6.18,22.38,81.77,1518.31,FAO_Consolidated,jute
Punjab,Ludhiana,30.8279,75.9111,122.69,21.85,29.04,5.18,21.66,77.54,1696.17,ICAR_State_Portal,tea
Karnataka,Dakshina Kannada,13.048,75.2791,89.06,64.01,44.4,6.78,31.23,79.38,2438.05,FAO_Consolidated,jute
Himachal Pradesh,Shimla,31.1741,77.1382,74.08,49.15,38.33,6.72,21.89,74.77,1594.75,ICAR_State_Portal,jute
Karnataka,Dharwad,15.4852,75.0304,78.29,33.42,38.63,4.86,24.74,69.74,1523.85,Kaggle_Curated,tea
Tamil Nadu,Thanjavur,10.8337,79.0836,117.09,27.16,38.22,4.45,20.69,81.11,2082.82,FAO_Consolidated,tea
Punjab,Ludhiana,30.8536,75.8152,17.6,41.13,18.98,7.59,29.8,52.85,379.24,FAO_Consolidated,mothbeans
Assam,Jorhat,26.7307,94.1158,97.03,41.31,42.08,6.48,20.95,71.97,2049.12,ICAR_State_Portal,jute
Punjab,Ludhiana,30.8832,75.8523,70.43,68.23,75.03,5.42,23.21,82.12,1099.46,SoilGrids_Augmented,banana
Assam,Jorhat,26.8456,94.1077,134.99,21.79,34.31,5.19,23.36,79.29,2600.11,FAO_Consolidated,tea
Karnataka,Dharwad,15.5386,75.2274,22.39,113.95,193.79,5.91,13.32,100.0,863.08,FAO_Consolidated,apple
Karnataka,Shimoga,14.0492,75.5396,89.72,70.42,38.49,5.6,17.0,45.76,1132.43,FAO_Consolidated,wheat
Himachal Pradesh,Shimla,31.0494,77.1327,10.59,18.2,46.14,6.28,19.54,83.52,1065.58,SoilGrids_Augmented,pomegranate
Karnataka,Dakshina Kannada,12.9093,74.9987,70.7,33.45,43.14,7.5,34.21,77.6,2018.2,ICAR_State_Portal,jute
Assam,Jorhat,26.8572,94.1669,15.06,32.9,23.67,7.94,27.39,42.35,971.45,FAO_Consolidated,mothbeans
Himachal Pradesh,Shimla,31.047,77.259,76.46,29.37,37.62,6.07,20.61,77.99,1761.07,SoilGrids_Augmented,jute
Tamil Nadu,Thanjavur,10.8341,79.1135,77.64,36.8,33.85,7.76,30.92,81.61,1336.98,ICAR_State_Portal,jute
Himachal Pradesh,Shimla,31.1769,77.1624,18.84,23.97,46.99,6.79,24.59,82.09,1316.3,FAO_Consolidated,pomegranate
Karnataka,Dharwad,15.4332,75.2675,100.62,16.91,26.38,4.1,19.62,79.35,1279.21,ICAR_State_Portal,tea
Punjab,Ludhiana,30.9039,75.7547,70.76,55.23,34.2,7.14,22.93,82.31,1218.84,FAO_Consolidated,jute
Himachal Pradesh,Shimla,31.1723,77.2747,67.06,54.93,49.31,5.74,20.71,73.14,1427.59,ICAR_State_Portal,jute
Punjab,Ludhiana,30.8285,75.7871,116.74,23.43,36.11,5.26,24.0,76.15,1381.62,FAO_Consolidated,tea
Himachal Pradesh,Shimla,31.1147,77.1847,31.45,57.1,21.64,5.3,27.34,22.05,1067.8,SoilGrids_Augmented,kidneybeans
Himachal Pradesh,Shimla,31.1171,77.2938,93.9,30.76,25.61,4.91,18.48,90.21,1832.93,ICAR_State_Portal,tea
Himachal Pradesh,Shimla,31.0816,77.135,71.52,49.5,40.38,7.25,29.76,73.94,1409.13,ICAR_State_Portal,jute
Tamil Nadu,Thanjavur,10.8683,79.0995,71.98,37.13,43.31,6.13,25.95,73.08,1894.34,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,12.9158,75.2916,115.07,22.42,33.45,4.89,21.92,84.42,2756.73,SoilGrids_Augmented,tea
Himachal Pradesh,Shimla,31.1397,77.1521,95.91,59.85,40.68,6.82,22.09,75.31,1228.46,FAO_Consolidated,jute
Punjab,Ludhiana,30.8388,75.8741,113.34,20.18,22.79,5.41,18.69,74.3,1856.43,SoilGrids_Augmented,tea
Tamil Nadu,Thanjavur,10.7994,79.0103,55.84,37.37,43.04,7.02,25.06,76.53,1529.55,FAO_Consolidated,jute
Himachal Pradesh,Shimla,31.0354,77.283,45.1,64.03,100.62,7.79,22.86,40.08,946.22,SoilGrids_Augmented,chickpea
Karnataka,Shimoga,14.1161,75.4401,117.84,32.6,43.86,4.8,23.89,88.28,2007.75,ICAR_State_Portal,tea
Karnataka,Dharwad,15.4466,75.2161,107.74,30.73,35.62,4.8,23.99,84.37,1442.03,SoilGrids_Augmented,tea
Maharashtra,Nashik,20.0825,73.8294,130.21,24.9,40.78,4.12,25.34,79.81,1461.7,FAO_Consolidated,tea
Maharashtra,Nashik,19.9867,73.9466,25.36,123.12,198.88,5.94,16.07,92.56,1015.16,FAO_Consolidated,apple
Assam,Jorhat,26.6777,94.2414,22.36,40.76,18.6,6.81,23.78,82.49,1104.82,Kaggle_Curated,mungbean
Tamil Nadu,Thanjavur,10.7287,79.0231,106.19,23.55,35.16,5.47,25.2,83.47,1904.99,FAO_Consolidated,tea
Assam,Jorhat,26.7629,94.2847,104.63,30.39,37.23,5.04,23.56,79.39,2116.55,FAO_Consolidated,tea
Karnataka,Dakshina Kannada,13.0514,74.9086,76.03,56.17,37.0,5.35,23.14,87.78,2709.19,SoilGrids_Augmented,rice
Assam,Jorhat,26.8432,94.1219,73.28,54.93,44.9,5.88,25.98,87.5,2151.6,ICAR_State_Portal,jute
Assam,Jorhat,26.8329,94.2776,116.99,39.89,37.39,6.61,24.91,80.17,2102.19,FAO_Consolidated,jute
Karnataka,Dharwad,15.5738,75.1475,88.63,67.22,40.63,6.09,26.65,74.16,1365.45,SoilGrids_Augmented,rice
Karnataka,Shimoga,14.1826,75.4423,18.11,47.18,17.83,7.35,33.04,79.35,1081.22,ICAR_State_Portal,mungbean
Karnataka,Dakshina Kannada,12.9639,74.9903,75.64,50.34,43.56,6.32,25.29,87.24,2022.98,SoilGrids_Augmented,rice
Tamil Nadu,Thanjavur,10.8286,79.1971,83.74,36.26,45.11,7.0,23.55,82.83,1535.26,SoilGrids_Augmented,jute
Tamil Nadu,Thanjavur,10.859,79.1784,81.95,45.87,33.73,6.42,23.97,91.03,1594.69,ICAR_State_Portal,jute
Karnataka,Shimoga,13.8525,75.7605,13.91,16.2,28.51,6.12,19.33,95.72,1691.17,FAO_Consolidated,coconut
Maharashtra,Nashik,20.0195,73.8531,70.67,55.81,47.22,7.53,23.76,76.91,1467.19,SoilGrids_Augmented,jute
Maharashtra,Nashik,20.0891,73.8005,85.13,54.0,48.44,6.39,21.27,89.09,1184.62,FAO_Consolidated,jute
Assam,Jorhat,26.8182,94.1955,105.77,54.08,35.86,8.06,22.16,67.17,2034.06,ICAR_State_Portal,jute
Maharashtra,Nashik,20.03,73.9042,14.4,63.7,21.38,7.4,21.93,59.91,671.16,ICAR_State_Portal,lentil
Himachal Pradesh,Shimla,31.1071,77.186,135.16,18.76,34.5,4.75,24.36,73.43,1766.81,FAO_Consolidated,tea
Karnataka,Dharwad,15.337,75.1119,113.97,21.36,28.04,4.97,17.7,78.81,1885.19,ICAR_State_Portal,tea
Karnataka,Shimoga,14.1523,75.4621,109.42,19.77,24.19,4.28,26.03,89.48,1633.2,FAO_Consolidated,tea
Assam,Jorhat,26.8083,94.1277,11.28,14.6,43.46,7.23,24.49,94.46,1376.44,FAO_Consolidated,pomegranate
Punjab,Ludhiana,30.9754,75.9055,108.36,28.31,39.73,5.11,17.23,73.54,1740.42,Kaggle_Curated,tea
Tamil Nadu,Thanjavur,10.807,79.018,116.05,36.06,30.69,4.79,23.81,81.72,1776.82,SoilGrids_Augmented,tea
Himachal Pradesh,Shimla,31.1064,77.27,50.61,73.59,70.84,7.44,20.01,24.94,729.26,FAO_Consolidated,chickpea
Karnataka,Dharwad,15.3336,75.1328,138.87,23.88,36.25,5.27,19.93,81.11,1898.21,SoilGrids_Augmented,tea
Tamil Nadu,Thanjavur,10.8983,79.1268,29.31,26.83,28.28,6.27,33.91,87.02,1045.84,ICAR_State_Portal,pomegranate
Tamil Nadu,Thanjavur,10.8766,79.0248,68.34,22.78,25.38,5.92,25.14,79.56,1291.2,ICAR_State_Portal,jute
Karnataka,Dakshina Kannada,13.0687,74.9289,86.65,57.33,35.16,7.75,27.18,91.38,2042.5,ICAR_State_Portal,jute
Punjab,Ludhiana,30.8662,75.9492,20.21,151.41,206.58,6.74,17.9,96.59,1073.66,FAO_Consolidated,apple
Punjab,Ludhiana,30.9425,75.9147,34.85,23.04,41.89,6.62,21.65,81.32,901.86,FAO_Consolidated,pomegranate
Himachal Pradesh,Shimla,31.1123,77.1242,29.49,95.1,28.46,6.19,20.86,30.95,1092.06,FAO_Consolidated,kidneybeans
Assam,Jorhat,26.625,94.2099,122.97,31.81,27.79,5.1,26.58,83.23,2311.8,ICAR_State_Portal,tea
Karnataka,Dakshina Kannada,12.9121,75.2394,99.55,51.21,26.15,7.12,25.21,83.76,1900.49,ICAR_State_Portal,jute
Maharashtra,Nashik,19.9259,73.9672,127.73,19.7,34.39,4.78,16.04,73.87,1445.96,FAO_Consolidated,tea
Karnataka,Dharwad,15.5175,75.0641,77.31,34.01,46.59,5.96,25.28,82.8,1683.43,ICAR_State_Portal,rice
Tamil Nadu,Thanjavur,10.7295,79.1149,73.39,43.76,40.85,6.73,33.47,86.02,1901.78,FAO_Consolidated,jute
Karnataka,Shimoga,14.0416,75.7619,120.98,19.3,50.4,5.53,20.03,74.06,2361.21,ICAR_State_Portal,tea
Assam,Jorhat,26.6154,94.2878,121.54,34.98,39.66,4.88,21.73,82.93,2370.6,ICAR_State_Portal,tea
Punjab,Ludhiana,30.9002,75.8646,79.81,39.46,51.5,5.67,28.59,71.45,1460.71,SoilGrids_Augmented,rice
Tamil Nadu,Thanjavur,10.834,79.1733,136.68,42.72,38.85,4.12,22.08,78.17,1722.13,FAO_Consolidated,tea
Assam,Jorhat,26.6429,94.2602,113.55,27.0,27.71,4.6,24.47,86.73,1728.23,SoilGrids_Augmented,tea
Punjab,Ludhiana,30.8979,75.7399,66.99,16.47,33.67,5.9,27.68,87.86,884.4,FAO_Consolidated,rice
Assam,Jorhat,26.6286,94.2535,106.22,18.11,51.18,6.51,16.62,77.13,1298.38,ICAR_State_Portal,watermelon
Tamil Nadu,Thanjavur,10.8321,79.1708,78.53,62.25,38.94,6.39,20.34,82.6,1255.61,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,13.0443,75.039,122.3,31.91,38.14,4.92,19.8,76.46,2366.53,FAO_Consolidated,tea
Maharashtra,Nashik,19.8768,73.9815,80.16,50.86,45.67,6.56,22.34,76.98,1526.67,SoilGrids_Augmented,jute
Punjab,Ludhiana,30.9852,75.797,97.83,32.28,42.77,5.37,19.82,79.63,1906.61,FAO_Consolidated,tea
Punjab,Ludhiana,30.9718,75.9861,131.86,19.91,19.68,4.7,24.02,77.32,1749.37,FAO_Consolidated,tea
Karnataka,Dakshina Kannada,12.9757,75.0907,85.81,19.51,33.87,5.1,23.74,82.03,2119.13,ICAR_State_Portal,tea
Karnataka,Dakshina Kannada,13.0001,74.8205,36.45,19.83,44.95,7.23,27.97,87.43,1781.75,ICAR_State_Portal,pomegranate
Karnataka,Dakshina Kannada,12.9403,74.9004,108.16,18.38,45.84,5.72,25.89,85.93,2623.01,FAO_Consolidated,tea
Karnataka,Dharwad,15.5877,75.0921,36.15,23.58,40.87,6.13,20.95,90.91,899.04,FAO_Consolidated,pomegranate
Himachal Pradesh,Shimla,31.0342,77.1411,71.95,38.57,55.99,6.86,20.82,79.53,1643.95,FAO_Consolidated,jute
Assam,Jorhat,26.6436,94.2654,26.66,48.53,32.38,5.75,26.34,94.74,1105.53,ICAR_State_Portal,mungbean
Maharashtra,Nashik,19.9381,73.765,19.85,17.96,36.29,6.93,15.61,96.33,856.4,ICAR_State_Portal,pomegranate
Tamil Nadu,Thanjavur,10.8275,79.0228,77.49,51.48,40.1,6.65,24.23,75.09,1444.83,FAO_Consolidated,jute
Karnataka,Dharwad,15.5059,75.1668,115.94,23.05,45.47,5.32,19.29,80.98,1504.04,ICAR_State_Portal,tea
Maharashtra,Nashik,19.8397,73.8858,87.34,35.64,38.26,5.23,19.7,82.8,1904.23,ICAR_State_Portal,tea
Assam,Jorhat,26.6278,94.2949,95.29,42.92,42.5,7.68,24.23,82.15,2164.25,ICAR_State_Portal,jute
Maharashtra,Nashik,19.8586,73.9321,21.35,11.87,48.21,6.72,21.77,85.54,967.71,FAO_Consolidated,pomegranate
Karnataka,Shimoga,13.8659,75.463,92.99,14.02,31.58,5.03,22.54,77.65,2197.35,FAO_Consolidated,tea
Karnataka,Dharwad,15.3578,75.2609,117.39,19.22,31.92,4.66,19.63,73.04,1673.97,ICAR_State_Portal,tea
Karnataka,Shimoga,14.1392,75.4875,44.24,26.57,78.88,7.08,25.74,29.68,1014.39,SoilGrids_Augmented,chickpea
Karnataka,Dharwad,15.3884,75.2779,96.16,12.43,43.84,4.24,25.84,80.07,1091.84,ICAR_State_Portal,tea
Punjab,Ludhiana,30.8398,75.815,106.51,23.68,21.77,5.02,19.81,84.54,1275.35,ICAR_State_Portal,tea
Karnataka,Dakshina Kannada,12.8887,74.9063,74.34,58.52,37.28,6.7,19.49,85.99,1868.48,SoilGrids_Augmented,jute
Assam,Jorhat,26.8627,94.2378,86.75,41.96,55.89,6.61,23.06,84.26,2083.47,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,12.9423,75.1709,23.17,75.7,73.11,6.56,22.49,33.11,1385.17,ICAR_State_Portal,chickpea
Karnataka,Shimoga,13.9098,75.6212,24.54,156.61,217.66,6.22,14.8,91.43,1424.91,ICAR_State_Portal,apple
Tamil Nadu,Thanjavur,10.7093,79.0947,65.19,36.37,50.52,6.76,26.71,79.09,1847.56,SoilGrids_Augmented,jute
Himachal Pradesh,Shimla,31.1512,77.2265,119.81,27.42,30.72,5.43,18.26,84.18,951.6,SoilGrids_Augmented,tea
Assam,Jorhat,26.6956,94.2372,118.41,21.3,42.91,5.27,11.82,85.6,1968.15,FAO_Consolidated,tea
Karnataka,Dakshina Kannada,12.9873,74.854,14.94,57.72,16.76,7.19,30.42,82.26,1398.36,FAO_Consolidated,mungbean
Maharashtra,Nashik,19.8386,73.7659,100.22,50.8,59.27,6.65,28.78,76.35,1220.77,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,12.8569,75.0636,91.07,42.38,29.97,6.14,31.17,84.78,2107.09,SoilGrids_Augmented,rice
Punjab,Ludhiana,30.9729,75.9367,81.45,49.58,38.6,6.0,22.41,87.57,1468.95,ICAR_State_Portal,jute
Karnataka,Dakshina Kannada,12.931,74.9471,48.21,35.05,67.04,8.11,22.49,33.07,1334.3,FAO_Consolidated,chickpea
Himachal Pradesh,Shimla,31.0095,77.1161,103.63,28.83,21.75,4.43,19.95,76.43,1965.2,Kaggle_Curated,tea
Himachal Pradesh,Shimla,31.0065,77.2478,104.86,17.81,36.96,4.99,13.28,69.58,1521.64,FAO_Consolidated,tea
Assam,Jorhat,26.7771,94.1171,119.86,24.84,35.87,4.67,21.81,82.58,2324.77,FAO_Consolidated,tea
Maharashtra,Nashik,19.8281,73.887,85.5,47.21,34.57,7.53,25.07,84.24,1155.27,Kaggle_Curated,jute
Karnataka,Dakshina Kannada,13.0334,75.1634,71.23,47.57,36.75,6.72,29.92,78.42,2241.04,ICAR_State_Portal,jute
Himachal Pradesh,Shimla,31.102,77.1919,110.29,19.86,37.65,4.35,19.53,77.74,1588.9,FAO_Consolidated,tea
Karnataka,Shimoga,14.0158,75.6994,86.42,38.41,41.39,7.33,20.6,76.72,1604.6,ICAR_State_Portal,jute
Karnataka,Dharwad,15.4319,75.102,52.48,17.96,43.74,6.39,25.26,80.33,1322.99,FAO_Consolidated,jute
Karnataka,Shimoga,14.1321,75.5243,23.87,56.08,78.62,7.94,23.14,33.72,1144.2,SoilGrids_Augmented,chickpea
Karnataka,Dakshina Kannada,13.0291,75.1687,33.14,114.76,173.78,6.15,12.72,94.44,1982.15,ICAR_State_Portal,apple
Karnataka,Shimoga,14.0496,75.5691,39.07,63.28,30.17,6.93,26.59,62.63,1080.0,FAO_Consolidated,groundnut
Karnataka,Dakshina Kannada,13.0802,75.2952,22.88,50.79,18.75,6.91,30.57,84.17,1329.19,ICAR_State_Portal,mungbean
Himachal Pradesh,Shimla,31.1839,77.121,72.68,28.73,47.2,6.3,19.29,76.78,1175.69,FAO_Consolidated,rice
Punjab,Ludhiana,30.855,75.7692,22.84,12.28,32.73,6.22,28.45,97.73,1251.82,SoilGrids_Augmented,coconut
Karnataka,Shimoga,14.198,75.6446,69.9,41.96,27.75,5.77,22.18,82.35,1379.09,ICAR_State_Portal,rice
Tamil Nadu,Thanjavur,10.7749,79.0943,71.46,51.42,33.02,6.77,29.5,85.06,1551.7,ICAR_State_Portal,jute
Karnataka,Shimoga,13.9619,75.6405,59.41,37.25,57.08,7.78,27.59,81.16,1900.46,FAO_Consolidated,jute
Assam,Jorhat,26.6468,94.2911,116.28,15.65,40.54,5.01,20.72,83.36,2053.31,Kaggle_Curated,tea
