State,District,N,P,K,pH,Temperature,Humidity,Rainfall,Crop,Source
Karnataka,Chitradurga (Hosadurga),195.0,29.23,282.24,6.97,26.72,70.36,448.31,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),210.0,33.4,336.0,6.79,26.4,75.63,515.66,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),220.0,35.49,282.24,6.25,29.25,69.86,434.56,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),235.0,34.9,322.56,6.93,28.33,72.44,441.29,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),250.0,30.12,430.08,7.03,27.43,75.59,441.06,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),255.0,31.91,282.24,7.25,28.89,69.46,407.47,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),245.0,30.72,362.88,7.19,25.74,74.12,436.83,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),205.0,34.9,389.76,7.03,25.94,73.26,527.02,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),230.0,23.56,282.24,7.17,25.0,71.69,454.9,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),210.0,25.95,161.28,7.25,26.63,69.02,411.54,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),215.0,29.23,255.36,6.97,27.58,69.77,463.51,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),185.0,33.4,282.24,6.79,27.51,72.61,506.44,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),195.0,36.09,255.36,7.03,27.56,67.81,408.11,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),175.0,37.88,228.48,7.17,25.85,72.17,525.04,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),195.0,28.93,255.36,7.25,28.28,73.31,424.48,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),210.0,27.74,295.68,7.49,27.66,74.56,468.39,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),235.0,27.14,322.56,7.03,28.21,67.88,467.85,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),300.0,25.35,349.44,7.17,25.32,75.49,461.42,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),255.0,28.93,430.08,7.25,27.74,76.55,482.28,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),245.0,30.42,161.28,7.03,26.09,72.95,517.7,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),195.0,35.79,228.48,7.17,26.96,68.89,483.29,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),210.0,36.09,255.36,7.03,27.99,70.88,459.56,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),235.0,34.9,161.28,7.17,27.5,71.67,504.21,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),245.0,35.49,309.12,7.35,26.46,72.56,493.71,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),195.0,30.42,322.56,7.41,27.41,71.86,456.88,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),235.0,34.9,362.88,7.47,25.72,72.59,486.78,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),235.0,25.95,336.0,6.97,28.67,71.55,453.4,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),220.0,22.67,161.28,6.91,27.17,72.54,448.64,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),230.0,19.98,255.36,6.89,28.63,70.51,518.84,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),240.0,28.93,282.24,6.81,26.82,70.85,503.77,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),185.0,30.42,174.72,7.01,26.82,70.19,517.36,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),195.0,34.9,228.48,7.07,26.56,77.17,511.68,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hosadurga),205.0,31.32,309.12,7.35,28.36,75.9,447.74,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,35.49,336.0,7.07,26.62,73.35,527.05,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,20.58,362.88,6.97,28.11,75.51,472.5,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),285.0,22.97,322.56,6.73,26.98,74.04,524.03,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,33.4,282.24,7.01,25.23,72.31,479.75,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,23.56,161.28,7.07,26.77,67.58,498.15,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,35.49,255.36,6.97,26.1,71.07,499.42,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,25.95,228.48,6.79,27.44,70.86,519.15,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,25.95,309.12,7.09,26.09,68.63,416.35,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),135.0,29.53,430.08,7.01,28.42,67.64,418.79,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,30.42,228.48,7.43,27.3,73.18,513.21,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,35.79,282.24,7.19,27.2,72.71,499.97,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,34.9,336.0,7.25,28.12,68.53,452.42,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,33.7,255.36,7.03,28.46,69.71,500.3,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),185.0,30.42,161.28,6.79,27.38,75.05,425.87,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,36.98,255.36,6.97,26.55,69.34,622.1,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,34.9,362.88,7.2,25.45,72.28,540.09,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,26.54,282.24,7.4,26.65,71.27,511.14,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,29.23,309.12,7.51,26.72,73.22,488.18,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,22.97,322.56,7.07,27.52,69.4,459.01,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,36.09,389.76,6.93,27.02,72.05,429.97,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,37.88,161.28,7.17,28.16,72.27,480.22,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),255.0,25.05,282.24,7.2,26.73,72.44,448.89,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),245.0,31.02,362.88,6.92,27.34,72.02,451.34,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,22.07,147.84,7.48,28.7,72.76,425.5,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,31.02,174.72,7.19,27.78,77.94,495.49,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),250.0,23.26,201.6,7.35,27.33,78.97,469.17,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),300.0,31.02,228.48,7.44,26.74,70.01,507.47,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,33.11,188.16,7.46,26.7,65.31,504.2,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),170.0,41.76,174.72,7.47,26.46,73.47,494.64,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,22.07,161.28,7.49,26.8,72.32,596.7,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,32.21,201.6,7.51,28.23,74.77,519.6,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),170.0,21.18,188.16,7.49,27.16,72.6,432.06,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,31.02,174.72,7.54,25.92,71.96,504.27,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),170.0,33.11,188.16,7.53,29.34,74.96,482.73,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,22.07,201.6,6.97,27.75,75.35,428.66,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,32.21,215.04,7.25,25.85,67.92,425.29,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),255.0,33.11,228.48,7.21,26.91,69.51,504.03,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,22.07,241.92,7.26,27.52,71.5,514.3,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,32.21,215.04,7.32,29.28,72.08,441.06,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),170.0,42.05,188.16,7.2,26.18,71.17,525.75,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),175.0,21.18,174.72,7.18,28.47,73.02,496.97,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,31.02,161.28,7.24,28.94,74.59,535.23,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,33.11,174.72,7.43,26.71,76.62,530.76,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,36.98,174.72,7.45,27.09,73.42,478.35,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,31.02,201.6,6.99,26.26,69.41,553.7,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,42.05,188.16,7.16,27.18,71.39,437.79,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,21.18,174.72,7.28,27.36,71.59,585.39,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),320.0,26.25,161.28,7.32,28.13,73.24,448.09,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),275.0,21.18,147.84,7.29,28.6,72.89,482.98,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,25.05,201.6,7.23,26.58,77.54,461.18,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,31.02,134.4,7.22,25.24,70.51,469.17,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,33.11,147.84,7.27,27.38,72.88,607.79,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),170.0,42.05,241.92,7.24,27.72,78.39,465.57,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,21.18,268.8,7.43,27.67,70.16,520.75,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,31.02,241.92,7.12,27.04,72.21,475.11,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,33.11,201.6,7.19,27.54,69.15,524.34,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,42.05,188.16,7.27,29.07,72.03,462.15,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,25.05,174.72,7.32,27.82,69.62,495.76,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,31.02,201.6,7.33,26.99,74.73,511.41,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,33.11,188.16,7.37,26.85,72.21,454.68,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,36.98,201.6,7.4,27.21,69.18,600.82,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,48.91,188.16,7.35,29.2,74.15,513.6,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),300.0,51.0,174.72,7.39,27.2,72.3,475.51,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,22.97,201.6,7.38,27.38,74.47,455.72,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,31.02,268.8,6.89,26.87,68.59,488.85,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,33.11,255.36,6.36,28.61,72.83,433.93,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,42.05,228.48,6.56,29.56,73.97,559.86,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,48.91,241.92,6.93,27.9,70.61,503.11,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,22.97,268.8,7.03,27.49,68.27,481.3,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,31.02,295.68,7.23,27.44,71.68,528.93,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,33.11,255.36,7.19,24.78,75.24,454.7,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,42.05,241.92,7.03,28.22,74.95,436.45,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,22.07,228.48,7.23,27.55,70.6,479.53,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),275.0,33.11,255.36,7.01,27.87,68.21,490.36,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),305.0,42.05,295.68,6.89,26.62,70.59,507.28,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,22.07,322.56,7.05,26.98,70.49,423.0,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,33.11,349.44,7.11,26.95,73.05,465.83,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,21.18,268.8,7.26,28.52,71.51,355.49,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,21.18,282.24,7.1,26.98,69.69,435.34,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,31.02,255.36,7.28,29.69,74.89,515.04,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,33.11,241.92,7.05,27.87,72.19,525.36,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),300.0,42.05,174.72,6.98,26.0,73.02,437.04,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,23.26,201.6,6.91,27.26,66.97,471.37,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),275.0,32.21,268.8,6.76,26.68,65.01,486.08,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),300.0,21.18,295.68,6.86,24.99,67.77,530.28,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,31.02,228.48,6.62,29.16,70.45,549.22,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,33.11,174.72,6.98,28.17,73.41,491.43,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),305.0,42.05,201.6,7.24,27.99,65.24,474.05,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),255.0,22.07,255.36,7.28,27.58,76.26,424.36,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,31.02,215.04,7.03,25.88,72.28,489.54,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,33.11,161.28,6.89,26.87,75.61,572.15,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,22.07,336.0,6.94,28.33,69.32,539.19,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,26.25,255.36,6.76,26.24,73.21,492.34,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),270.0,36.98,228.48,6.89,24.62,72.04,497.74,maize,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,22.07,188.16,7.23,27.15,74.09,456.08,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,31.02,282.24,6.89,27.24,71.15,470.0,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),300.0,33.11,295.68,7.23,27.55,73.13,491.2,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,42.05,241.92,7.05,28.2,74.89,491.33,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,25.05,174.72,7.28,28.1,69.98,527.45,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),305.0,31.02,255.36,7.05,27.68,72.48,525.41,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,33.11,181.44,7.11,28.72,66.51,506.86,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),125.0,42.05,216.38,7.35,25.73,73.77,443.04,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),155.0,22.07,211.01,7.17,27.96,77.27,444.62,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,31.02,227.14,6.98,28.09,68.32,447.71,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,33.11,211.01,6.81,26.04,71.54,494.89,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),170.0,42.05,221.76,6.76,25.75,74.27,399.89,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,22.07,212.35,6.91,26.58,71.89,484.74,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,32.21,181.44,7.1,26.67,72.26,544.16,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),155.0,53.68,173.38,7.25,28.23,70.71,513.01,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,33.11,158.59,7.31,26.72,70.6,470.27,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),240.0,42.05,154.56,7.05,26.46,71.56,455.67,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),255.0,21.18,173.38,7.26,26.73,71.92,518.84,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),305.0,31.02,181.44,7.31,28.63,68.49,497.85,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,33.11,225.79,7.09,27.41,71.62,474.65,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,36.98,256.7,7.13,27.2,76.19,460.26,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,42.05,235.2,7.28,27.28,70.63,488.21,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),310.0,25.05,252.67,7.13,28.82,68.34,472.27,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,31.02,216.38,7.25,26.58,71.38,517.94,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,34.0,213.7,6.81,28.85,69.8,537.13,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),255.0,28.93,176.06,6.76,27.63,68.05,427.58,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),215.0,30.72,204.29,7.05,27.22,72.19,433.52,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,37.58,227.14,7.13,30.15,69.81,541.62,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,34.3,249.98,7.11,26.24,70.05,491.96,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),220.0,33.11,228.48,7.2,27.01,72.23,437.47,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),185.0,31.32,282.24,7.17,26.04,67.51,526.3,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,33.11,403.2,7.2,28.45,66.92,499.35,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),250.0,18.49,228.48,6.82,29.26,73.68,577.54,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,25.05,282.24,7.13,29.24,66.39,475.12,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,21.47,362.88,7.2,28.75,69.07,531.57,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),295.0,30.42,336.0,7.32,27.18,66.76,424.15,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,34.6,161.28,7.14,27.0,70.44,543.63,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,30.72,228.48,7.25,25.56,73.0,524.65,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,34.3,255.36,6.7,29.64,72.11,552.38,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),185.0,19.39,309.12,6.9,27.92,78.5,531.64,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),175.0,25.65,336.0,7.18,26.86,74.84,480.84,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,30.12,282.24,6.94,28.86,69.19,435.81,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,25.65,255.36,7.18,26.33,68.45,459.71,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,36.09,228.48,7.16,27.85,79.38,411.03,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,37.88,174.72,7.18,27.21,74.78,446.32,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),185.0,33.11,282.24,7.22,28.1,73.45,502.89,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,19.98,228.48,7.16,27.33,72.01,482.99,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,24.16,255.36,6.91,25.8,72.57,475.61,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,28.04,336.0,6.85,27.48,67.65,451.69,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,31.32,201.6,6.87,28.55,72.24,410.56,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,33.11,241.92,7.03,27.37,72.0,492.65,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,18.49,215.04,7.05,28.25,69.27,500.92,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,28.63,255.36,7.31,26.25,70.29,443.35,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),285.0,20.28,295.68,7.23,27.37,76.04,462.6,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,31.32,362.88,6.99,26.71,71.45,549.77,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,33.11,282.24,7.17,28.22,77.6,533.7,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),185.0,19.98,255.36,7.28,27.43,66.93,422.65,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),265.0,25.05,336.0,7.32,28.16,70.34,481.45,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,27.74,403.2,7.22,28.6,67.47,546.11,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,22.07,241.92,7.15,28.16,68.41,475.91,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,29.53,309.12,7.14,27.7,69.48,473.7,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,31.61,282.24,6.66,26.3,72.68,530.89,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),175.0,33.11,161.28,6.95,27.4,72.55,526.46,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,26.25,255.36,6.83,26.81,69.9,524.28,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),185.0,31.61,228.48,7.13,27.02,65.56,474.0,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,33.11,174.72,6.86,26.99,75.94,512.84,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),225.0,19.98,188.16,6.75,26.32,71.0,547.78,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),235.0,25.05,161.28,6.81,25.25,68.67,482.91,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),245.0,28.04,295.68,7.12,26.67,72.57,468.06,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,30.42,349.44,7.15,27.61,72.37,536.66,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),175.0,33.11,282.24,7.12,25.92,70.9,570.91,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),185.0,38.18,362.88,7.12,27.42,72.22,573.83,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),230.0,35.79,336.0,6.91,29.49,68.57,469.27,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),245.0,33.7,389.76,7.05,28.53,73.93,473.49,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),210.0,20.28,161.28,7.23,29.21,69.01,441.78,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),205.0,31.32,161.28,7.15,27.83,70.1,489.96,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),195.0,26.25,255.36,7.06,28.68,73.62,439.89,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),185.0,31.32,295.68,7.09,26.6,75.17,462.88,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Chitradurga),215.0,36.09,362.88,6.97,26.69,76.24,514.45,ragi,Karnataka NFSM Lab Survey
